Tanggal,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas 1,Daging Sapi Kualitas 2,Telur Ayam,"Telur Ayam Ras Segar
 (kg)",Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk 1,Minyak Goreng Kemasan Bermerk 2,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal
6/1/2020,11800,10800,10400,11850,11700,13100,12600,34200,34200,118350,121850,113250,26050,26050,37000,37000,33100,33100,42800,44200,42050,46900,40400,53800,13600,12350,14500,13700,14000,14800,13350
11/2/2021,12350,10850,10700,12650,12400,14000,13500,30850,30850,121950,126500,117400,25450,25450,27650,27650,27400,27400,45300,44600,46000,64200,55000,73350,15200,14450,15600,15500,14150,14750,13500
15/02/2021,12350,10850,10700,12650,12400,14050,13500,31450,31450,121950,126500,117400,25450,25450,29750,29750,29100,29100,44700,44600,44750,67300,60000,74600,15200,14450,15650,15500,14150,14750,13500
16/02/2021,12350,10850,10700,12650,12400,14050,13500,31550,31550,121950,126500,117400,25200,25200,31100,31100,30500,30500,45300,45000,45600,65850,58350,73350,15200,14450,15650,15500,14150,14750,13500
17/02/2021,12350,10850,10700,12650,12400,14050,13500,31650,31650,121950,126500,117400,25400,25400,31400,31400,30900,30900,49250,49150,49350,68750,60850,76650,15200,14450,15650,15500,14150,14750,13500
18/02/2021,12350,10850,10700,12650,12400,14050,13500,31700,31700,121950,126500,117400,25650,25650,31000,31000,30900,30900,49050,48750,49350,69200,61650,76650,15200,14450,15650,15500,14150,14750,13500
19/02/2021,12350,10850,10700,12650,12400,14050,13500,31800,31800,121950,126500,117400,25650,25650,31000,31000,30600,30600,49400,49150,49600,69400,62100,76650,15200,14450,15650,15500,14150,14750,13500
22/02/2021,12350,10850,10700,12650,12400,14050,13500,31700,31700,121950,126500,117400,25500,25500,31150,31150,30400,30400,47100,47100,47100,72500,61250,83750,15200,14450,15650,15500,14150,14750,13500
23/02/2021,12350,10850,10700,12650,12400,14050,13500,31600,31600,121950,126500,117400,25400,25400,31400,31400,30600,30600,48150,48350,47900,72950,62100,83750,15200,14450,15650,15500,14150,14750,13500
24/02/2021,12350,10850,10700,12650,12400,14050,13500,31650,31650,121950,126500,117400,25400,25400,31400,31400,30600,30600,48350,48750,47900,73550,63350,83750,15200,14450,15650,15500,14150,14750,13500
25/02/2021,12350,10850,10700,12650,12400,14050,13500,31350,31350,121950,126500,117400,25300,25300,31250,31250,30850,30850,46250,46650,45850,75850,65850,85850,15200,14450,15650,15500,14150,14750,13500
26/02/2021,12350,10850,10700,12650,12400,14050,13500,31650,31650,121950,126500,117400,25300,25300,31250,31250,30850,30850,46250,46650,45850,79200,65850,92500,15200,14450,15650,15500,14150,14750,13500
1/3/2021,12350,10850,10750,12650,12400,14050,13500,31100,31100,121950,126500,117400,25400,25400,30500,30500,29500,29500,40750,40850,40650,84400,76250,92500,15200,14450,15650,15400,14150,14750,13500
2/3/2021,12350,10850,10750,12650,12400,14050,13500,33350,33350,121950,126500,117400,25400,25400,30500,30500,29500,29500,39950,40000,39850,84600,76250,92900,15200,14450,15650,15400,14150,14750,13500
3/3/2021,12350,10850,10750,12650,12400,14050,13500,33000,33000,121950,126500,117400,25450,25450,30500,30500,29400,29400,40450,40400,40400,86500,78350,94600,15200,14450,15650,15400,14150,14750,13500
4/3/2021,12350,10850,10750,12650,12400,14050,13500,32800,32800,121950,126500,117400,25850,25850,31500,31500,29400,29400,40650,40850,40400,87700,79150,96250,15200,14450,15650,15400,14150,14750,13500
5/3/2021,12350,10850,10750,12650,12400,14050,13500,33050,33050,121950,126500,117400,25850,25850,31500,31500,29400,29400,42500,42500,42500,87700,79150,96250,15200,14450,15650,15400,14150,14750,13500
8/3/2021,12350,10850,10750,12650,12300,14050,13500,32650,32650,121950,126500,117400,25700,25700,31250,31250,29250,29250,43950,44150,43750,86900,78350,95400,15150,14450,15600,15400,14100,14750,13450
9/3/2021,12350,10850,10750,12650,12300,14050,13500,32800,32800,121950,126500,117400,25600,25600,31250,31250,29250,29250,43950,44150,43750,86900,78350,95400,15150,14450,15600,15400,14100,14750,13450
10/3/2021,12350,10850,10750,12650,12300,14050,13500,32450,32450,121950,126500,117400,25400,25400,32100,32100,29400,29400,44600,44600,44600,85450,76250,94600,15150,14450,15600,15400,14100,14750,13450
12/3/2021,12350,10850,10750,12650,12300,14050,13500,32050,32050,121950,126500,117400,25400,25400,33100,33100,30000,30000,44900,45400,44350,85250,76250,94150,15150,14450,15600,15400,14100,14750,13450
15/03/2021,12350,10850,10750,12650,12300,14050,13500,32350,32350,121950,126500,117400,25250,25250,33100,33100,29650,29650,46050,45850,46250,92300,79600,105000,15200,14550,15650,15500,14100,14750,13450
16/03/2021,12350,10850,10750,12650,12300,14050,13500,32350,32350,121950,126500,117400,25250,25250,33500,33500,29650,29650,46250,46250,46250,92750,78350,107100,15200,14550,15650,15500,14100,14750,13450
17/03/2021,12350,10850,10750,12650,12300,14050,13500,31750,31750,121950,126500,117400,25250,25250,33600,33600,30150,30150,45650,45400,45850,93350,78350,108350,15200,14550,15650,15500,14100,14750,13450
18/03/2021,12350,10850,10750,12650,12300,14050,13500,31900,31900,121950,126500,117400,25250,25250,33600,33600,29650,29650,45850,45400,46250,93150,78350,107900,15200,14550,15650,15500,14100,14750,13450
19/03/2021,12350,10850,10750,12650,12300,14050,13500,31850,31850,121950,126500,117400,25500,25500,33600,33600,29900,29900,45850,45400,46250,93150,78350,107900,15200,14550,15650,15500,14100,14750,13450
22/03/2021,12350,10850,10650,12700,12300,13900,13500,32800,32800,121950,126500,117400,25500,25500,33850,33850,30100,30100,46250,47500,45000,87950,70850,105000,15150,14400,15600,15500,14050,14650,13450
23/03/2021,12350,10850,10650,12700,12300,13900,13500,32400,32400,121950,126500,117400,25500,25500,33750,33750,30350,30350,47100,47900,46250,87950,70850,105000,15150,14400,15600,15500,14050,14650,13450
24/03/2021,12350,10850,10650,12700,12300,13900,13500,32550,32550,121950,126500,117400,25250,25250,33600,33600,30350,30350,47300,48350,46250,88150,72100,104150,15150,14400,15600,15500,14050,14650,13450
25/03/2021,12350,10850,10650,12700,12300,13900,13500,32450,32450,121950,126500,117400,25300,25300,33350,33350,30100,30100,46900,47900,45850,88350,72900,103750,15150,14400,15600,15500,14050,14650,13450
26/03/2021,12350,10850,10650,12700,12300,13900,13500,32400,32400,121950,126500,117400,25250,25250,33250,33250,30100,30100,47100,48350,45850,86050,72100,100000,15150,14400,15600,15500,14050,14650,13450
29/03/2021,12350,10850,10650,12700,12300,13900,13500,31400,31400,121950,126500,117400,25300,25300,33500,33500,30400,30400,47300,45400,49150,84800,70000,99600,15000,13900,15600,15500,14050,14650,13450
30/03/2021,12350,10850,10650,12700,12300,13900,13500,31500,31500,121950,126500,117400,25250,25250,33350,33350,30250,30250,47300,45850,48750,82100,70000,94150,15000,13900,15600,15500,14050,14650,13450
31/03/2021,12350,10850,10650,12700,12300,13900,13500,31650,31650,121950,126500,117400,25250,25250,33500,33500,30150,30150,48000,46650,49350,81250,70000,92500,15000,13900,15600,15500,14050,14650,13450
1/4/2021,12350,10850,10650,12700,12300,13900,13500,31850,31850,121950,126500,117400,25250,25250,33250,33250,30350,30350,48450,47100,49750,80000,70000,90000,15000,13900,15600,15500,14050,14650,13450
5/4/2021,12350,10850,10650,12700,12300,13900,13500,32200,32200,121950,126500,117400,25250,25250,32650,32650,29600,29600,53750,58350,49150,75000,61650,88350,15000,13950,15600,15500,14050,14650,13450
6/4/2021,12350,10850,10650,12700,12300,13900,13500,32250,32250,121950,126500,117400,25250,25250,32650,32650,29600,29600,53750,58350,49150,75000,61650,88350,15000,13950,15600,15500,14050,14650,13450
7/4/2021,12350,10850,10650,12700,12300,13900,13500,32350,32350,121950,126500,117400,25250,25250,32650,32650,29600,29600,52400,56250,48600,71950,56400,87500,15000,13950,15600,15500,14050,14650,13450
8/4/2021,12350,10850,10650,12700,12300,13900,13500,32100,32100,121950,126500,117400,25250,25250,32400,32400,29400,29400,53150,57100,49150,72700,56650,88750,15000,13950,15600,15500,14050,14650,13450
9/4/2021,12350,10850,10650,12700,12300,13900,13500,32200,32200,121950,126500,117400,25200,25200,32650,32650,29600,29600,53550,57100,50000,73150,55850,90400,15000,13950,15600,15500,14050,14650,13450
12/4/2021,12350,10850,10650,12700,12400,13900,13500,32500,32500,125050,130000,120100,25200,25200,32900,32900,29150,29150,53150,57100,49150,78900,64150,93600,15050,13950,15650,15600,14050,14650,13450
13/04/2021,12350,10850,10650,12700,12400,13900,13500,32450,32450,125050,130000,120100,25200,25200,32900,32900,29150,29150,52300,56250,48350,78250,63750,92750,15050,13950,15650,15600,14050,14650,13450
14/04/2021,12350,10850,10650,12700,12400,13900,13500,32050,32050,124000,128750,119250,25150,25150,32350,32350,29150,29150,52500,56250,48750,78150,66250,90000,15050,13950,15650,15600,14050,14650,13450
15/04/2021,12350,10850,10650,12700,12400,13900,13500,31850,31850,122950,127500,118400,25350,25350,32750,32750,30000,30000,54400,58750,50000,79400,67900,90850,15050,13950,15650,15600,14050,14650,13450
16/04/2021,12350,10850,10650,12700,12400,13900,13500,31950,31950,122550,127100,118000,25250,25250,32500,32500,29750,29750,54800,59150,50400,79600,69600,89600,15050,13950,15650,15600,14050,14650,13450
19/04/2021,12350,10850,10650,12700,12400,13900,13500,31300,31300,123300,128250,118350,25250,25250,32600,32600,29900,29900,51900,54150,49600,78550,68750,88350,15000,13950,15600,15500,14050,14650,13450
20/04/2021,12350,10850,10650,12700,12400,13900,13500,31850,31850,123300,128250,118350,25250,25250,32400,32400,29650,29650,51650,53750,49600,78350,68750,87900,15000,13950,15600,15500,14050,14650,13450
21/04/2021,12350,10850,10650,12700,12400,13900,13500,31400,31400,122450,127400,117500,25550,25550,32400,32400,29500,29500,50850,52900,48750,75650,65000,86250,15000,13950,15600,15500,14050,14650,13450
22/04/2021,14050,10850,10650,12700,12400,13900,23650,31550,31550,122450,127400,117500,25550,25550,31600,31600,29350,29350,51050,53350,48750,74800,65850,83750,15000,13950,15600,15500,14000,14600,13450
23/04/2021,12350,10850,10650,12700,12400,13900,13500,31200,31200,122450,127400,117500,25550,25550,31400,31400,29350,29350,50200,51650,48750,74900,67500,82250,15000,13950,15600,15500,14000,14600,13450
26/04/2021,12350,10850,10650,12700,12450,13950,13500,30850,30850,122900,127850,117900,25550,25550,29600,29600,29100,29100,47950,50400,45400,61900,60400,63350,15050,13950,15650,15500,14000,14600,13450
27/04/2021,12350,10850,10650,12700,12450,13950,13500,30150,30150,122900,127850,117900,25550,25550,29600,29600,29100,29100,47750,50400,45000,60200,57100,63350,15050,13950,15650,15500,14000,14600,13450
28/04/2021,12350,10850,10650,12700,12450,13950,13500,30250,30250,122900,127850,117900,25550,25550,29600,29600,29100,29100,46700,48350,45000,59100,56100,62100,15050,13950,15650,15500,14000,14600,13450
29/04/2021,12350,10850,10650,12700,12450,13950,13500,30200,30200,123500,128650,118350,25650,25650,29150,29150,29100,29100,45950,47500,44350,58750,56250,61250,15050,13950,15650,15500,14000,14600,13450
30/04/2021,12350,10850,10650,12700,12450,13950,13500,30100,30100,122900,127850,117900,25650,25650,29150,29150,29100,29100,46400,47500,45250,58650,56900,60400,15050,13950,15650,15500,14000,14600,13450
3/5/2021,12350,10850,10650,12700,12450,13950,13500,30950,30950,124950,130350,119600,25550,25550,29150,29150,28900,28900,41050,42900,39150,57100,55000,59150,15050,13950,15650,15500,14000,14600,13450
4/5/2021,12350,10850,10650,12700,12450,13950,13500,31300,31300,124950,130350,119600,25550,25550,29350,29350,28900,28900,41350,42900,39750,57100,55000,59150,15050,13950,15650,15500,14000,14600,13450
5/5/2021,12350,10850,10650,12700,12450,13950,13500,31450,31450,124150,128650,119600,25550,25550,29750,29750,29350,29350,40750,42100,39400,57500,55000,60000,15050,13950,15650,15500,14100,14750,13450
6/5/2021,12350,10850,10650,12700,12450,13950,13500,31250,31250,123700,127850,119600,25550,25550,29900,29900,29350,29350,42000,43350,40650,58350,55850,60850,15050,13950,15650,15500,14100,14750,13450
7/5/2021,12350,10850,10650,12700,12450,13950,13500,31600,31600,123700,127850,119600,25550,25550,30350,30350,29350,29350,42500,43350,41650,59200,55850,62500,15050,13950,15650,15500,14100,14750,13450
10/5/2021,12350,10850,10650,12700,12450,13950,13500,34500,34500,133300,138650,127900,25400,25400,29100,29100,28900,28900,50850,53350,48350,70650,61250,80000,15050,13950,15650,15500,14100,14750,13450
11/5/2021,12350,10850,10650,12700,12450,13950,13500,35500,35500,135950,140850,131100,25400,25400,30250,30250,30000,30000,58550,61650,55400,73150,62500,83750,15100,13950,15750,15650,14100,14750,13450
17/05/2021,12350,10850,10650,12700,12450,13950,13500,35300,35300,130400,134100,126750,25400,25400,29850,29850,29750,29750,55450,60850,50000,77300,58350,96250,15100,13950,15750,15600,14100,14750,13450
18/05/2021,12350,10850,10650,12700,12450,13950,13500,35050,35050,130850,134900,126750,25400,25400,29850,29850,29750,29750,52950,58350,47500,77950,60000,95850,15100,13950,15750,15600,14100,14750,13450
19/05/2021,12350,10850,10650,12700,12450,13950,13500,34500,34500,131050,134900,127150,25400,25400,29850,29850,29650,29650,51450,57500,45400,70450,56250,84600,15100,13950,15750,15600,14100,14750,13450
20/05/2021,12350,10850,10650,12700,12450,13950,13500,34700,34700,129800,133250,126350,25400,25400,30250,30250,29650,29650,50650,55850,45400,70200,57100,83350,15100,13950,15750,15600,14100,14750,13450
21/05/2021,12350,10850,10650,12700,12450,13950,13500,34850,34850,129600,133250,125900,25400,25400,30250,30250,29650,29650,50450,56250,44600,66450,53750,79150,15100,13950,15750,15600,14100,14750,13450
24/05/2021,12350,10850,10650,12700,12450,13950,13500,34550,34550,129150,132850,125500,25500,25500,30600,30600,30250,30250,44800,50000,39600,58550,49150,67900,15100,13950,15750,15600,14100,14850,13400
25/05/2021,12350,10850,10650,12700,12450,13950,13500,34050,34050,129150,132850,125500,25500,25500,30600,30600,30250,30250,45000,50400,39600,57950,48750,67100,15100,13950,15750,15600,14100,14750,13450
27/05/2021,12350,10850,10650,12700,12450,13950,13500,34150,34150,129150,132850,125500,25550,25550,30150,30150,30250,30250,43450,47900,39000,53950,47500,60400,15100,13950,15750,15600,14100,14750,13450
28/05/2021,12350,10850,10650,12700,12450,13950,13500,34200,34200,128950,132400,125500,25550,25550,30150,30150,29500,29500,43400,47900,38850,54600,48350,60850,15100,13950,15750,15600,14100,14750,13450
31/05/2021,12350,10850,10650,12700,12450,13950,13500,34050,34050,129150,132400,125900,25400,25400,30000,30000,29850,29850,38550,42500,34600,53750,49150,58350,15100,13950,15750,15600,14100,14750,13450
2/6/2021,12350,10850,10650,12700,12450,13950,13500,33600,33600,129150,132400,125900,25350,25350,30000,30000,29650,29650,38950,42900,35000,52300,48350,56250,15100,13950,15750,15600,14100,14750,13450
3/6/2021,12350,10850,10650,12700,12450,13950,13500,34400,34400,129150,132400,125900,25650,25650,30000,30000,29850,29850,38750,41250,36250,52300,48350,56250,15100,13950,15750,15600,14100,14750,13450
4/6/2021,12350,10850,10650,12700,12450,13950,13500,34600,34600,129150,132400,125900,25650,25650,30000,30000,29750,29750,38750,41250,36250,51250,47900,54600,15050,13950,15750,15500,14100,14750,13450
7/6/2021,12350,10850,10650,12700,12450,13950,13500,34000,34000,129150,132850,125500,25650,25650,29650,29650,29850,29850,38750,41650,35850,51900,49600,54150,15050,13950,15750,15500,14100,14750,13450
8/6/2021,12350,10850,10650,12700,12450,13950,13500,34050,34050,129150,132850,125500,25550,25550,29650,29650,29850,29850,38750,41650,35850,51900,49600,54150,15050,13950,15750,15500,14100,14750,13450
9/6/2021,12350,10850,10650,12700,12450,13950,13500,33950,33950,129150,132850,125500,25550,25550,29650,29650,29750,29750,37950,39600,36250,51250,49600,52900,15050,13950,15750,15500,14100,14750,13450
10/6/2021,12350,10850,10650,12700,12450,13950,13500,34750,34750,129150,132850,125500,25550,25550,29650,29650,29750,29750,38150,39600,36650,51050,49150,52900,15050,13950,15750,15500,14100,14750,13450
11/6/2021,12350,10850,10650,12700,12450,13950,13500,34900,34900,129150,132850,125500,25700,25700,30100,30100,29750,29750,37300,38750,35850,51450,50000,52900,15050,13950,15750,15500,14100,14750,13450
14/06/2021,12350,10850,10650,12700,12450,13950,13500,35400,35400,128750,132000,125500,25750,25750,29100,29100,29500,29500,37000,40850,33150,51050,50850,51250,15150,14050,15850,15600,14100,14750,13450
15/06/2021,12350,10850,10650,12700,12450,13950,13500,35650,35650,128750,132000,125500,25750,25750,29100,29100,29500,29500,37200,40400,34000,51250,50850,51650,15150,14050,15850,15600,14100,14750,13450
16/06/2021,12350,10850,10650,12700,12450,13950,13500,34850,34850,128750,132000,125500,25750,25750,29250,29250,29500,29500,37350,40400,34250,51450,50850,52100,15150,14050,15850,15600,14100,14750,13450
17/06/2021,12350,10850,10650,12700,12450,13950,13500,35000,35000,128750,132000,125500,25750,25750,28850,28850,29100,29100,37200,39600,34850,50850,50000,51650,15150,14050,15850,15600,14100,14750,13450
18/06/2021,12350,10850,10650,12700,12450,13950,13500,35350,35350,128750,132000,125500,25750,25750,28500,28500,29100,29100,36900,39150,34600,50450,49600,51250,15150,14050,15850,15600,14100,14750,13450
21/06/2021,12350,10850,10650,12700,12450,13950,13500,34650,34650,128750,132000,125500,25750,25750,28500,28500,29100,29100,39000,40000,37900,53550,53750,53350,15200,14050,15900,15650,14100,14750,13450
22/06/2021,12350,10850,10650,12700,12450,13950,13500,34650,34650,128750,132000,125500,25750,25750,28500,28500,29100,29100,39000,40000,37900,53550,53750,53350,15200,14050,15900,15650,14100,14750,13450
23/06/2021,12350,10850,10650,12700,12450,13950,13500,34600,34600,128750,132000,125500,25750,25750,28500,28500,29000,29000,39200,39150,39150,56450,54150,58750,15200,14050,15900,15650,14100,14750,13450
24/06/2021,12350,10850,10650,12700,12450,13950,13500,34900,34900,128750,132000,125500,25700,25700,28900,28900,26750,26750,40200,40000,40400,57900,54150,61650,15200,14050,15900,15650,14100,14750,13450
25/06/2021,12350,10850,10650,12700,12450,13950,13500,34900,34900,128750,132000,125500,25700,25700,28900,28900,28850,28850,40850,40850,40850,58150,54600,61650,15200,14050,15900,15650,14100,14750,13450
28/06/2021,12350,10750,10650,12700,12450,13950,13500,34850,34850,128750,132000,125500,25550,25550,28900,28900,28850,28850,43950,43750,44150,60650,56250,65000,15250,14050,16000,15750,14100,14750,13450
29/06/2021,12350,10750,10650,12700,12450,13950,13500,34750,34750,128750,132000,125500,25550,25550,28900,28900,28850,28850,43950,43750,44150,60850,56250,65400,15250,14050,16000,15750,14100,14750,13450
30/06/2021,12350,10750,10650,12700,12450,13950,13500,34550,34550,128750,132000,125500,25550,25550,29500,29500,28650,28650,44600,43750,45400,61450,56250,66650,15250,14050,16000,15750,14100,14750,13450
1/7/2021,12400,10850,10750,12700,12450,14050,13500,33900,33900,128350,131150,125500,25150,25150,29750,29750,29100,29100,45000,44600,45400,62950,57900,67900,15250,14050,16000,15750,13550,14750,12350
2/7/2021,12400,10850,10750,12700,12450,14050,13500,33900,33900,128350,131150,125500,25150,25150,29750,29750,29100,29100,45450,45400,45400,63750,58750,68750,15250,14050,16000,15750,14050,14750,13350
5/7/2021,12400,10850,10750,12700,12450,14050,13500,33450,33450,128350,131150,125500,25150,25150,31350,31350,29100,29100,43550,42900,44150,62700,55850,69600,15300,14050,16000,15850,14050,14750,13350
6/7/2021,12400,10850,10750,12700,12450,14050,13500,34300,34300,128350,131650,125000,25200,25200,32750,32750,29600,29600,44800,44150,45400,63550,55850,71250,15450,14050,16150,16100,14000,14750,13250
7/7/2021,12400,10850,10750,12700,12450,14050,13500,32800,32800,126900,130000,123750,24750,24750,33350,33350,29600,29600,45000,44600,45400,63350,56250,70400,15450,14050,16150,16000,14250,15250,13250
8/7/2021,12250,10950,10750,12300,12250,14050,13100,33650,33650,128150,130000,126250,24250,24250,33250,33250,29000,29000,45450,45850,45000,61900,55000,68750,15050,12800,16500,15850,14100,15000,13200
9/7/2021,12200,10800,10800,12250,12200,14050,13050,31800,31800,127700,130000,125400,25100,25100,34250,34250,29350,29350,43950,43350,44600,64400,57100,71650,15300,13650,16350,15850,14300,15350,13200
12/7/2021,12200,10800,10800,12250,12200,14050,13050,32750,32750,127750,130000,125400,24750,24750,33650,33650,29350,29350,44150,42900,45400,65250,57500,72900,15400,13900,16350,15850,13950,14850,13050
13/07/2021,12200,10800,10800,12250,12200,14050,13050,33500,33500,127750,130000,125400,24750,24750,33650,33650,29350,29350,44300,42900,45650,65450,57500,73350,15400,13900,16350,15850,13950,14850,13050
14/07/2021,12150,10800,10800,12150,12150,13950,13050,33250,33250,127750,130000,125400,24900,24900,34000,34000,29350,29350,44700,43750,45650,65450,57500,73350,15400,13900,16350,15850,13950,14900,12950
15/07/2021,12200,10950,10900,12150,12150,13950,13050,33400,33400,127750,130000,125400,24900,24900,33850,33850,29350,29350,44500,43350,45650,65650,57500,73750,15400,13900,16350,15850,13950,14900,12950
16/07/2021,12200,10900,10900,12150,12150,13950,13050,33600,33600,127750,130000,125400,24900,24900,33850,33850,29350,29350,44400,43750,45000,65000,56650,73350,15400,13900,16350,15850,14050,14900,13150
19/07/2021,12200,10900,10900,12150,12150,13850,13150,32750,32750,130650,134150,127100,24900,24900,33900,33900,29350,29350,48750,49150,48350,64200,55400,72900,15400,13900,16350,15850,14050,14900,13150
21/07/2021,12200,11000,10900,12150,12300,13850,13150,33000,33000,130200,133750,126650,24750,24750,34500,34500,29650,29650,48550,49150,47900,65450,59150,71650,15400,13900,16350,15850,14050,14900,13150
22/07/2021,12200,11000,10900,12150,12300,13850,13150,33000,33000,129400,132100,126650,24750,24750,34500,34500,29650,29650,48950,49150,48750,66250,59150,73350,15400,13900,16350,15850,14050,14900,13150
23/07/2021,12200,11000,10900,12150,12300,13850,13150,32800,32800,128350,130400,126250,24750,24750,35000,35000,29650,29650,48150,48750,47500,68150,59600,76650,15400,13900,16350,15850,14050,14900,13150
26/07/2021,12150,10750,10750,12150,12300,13850,13050,31900,31900,127950,130000,125850,24900,24900,35500,35500,29650,29650,46700,46650,46650,58950,56650,61250,15400,13900,16350,15850,14100,15000,13150
27/07/2021,12150,10750,10750,12150,12300,13850,13050,31650,31650,127950,130000,125850,25000,25000,35650,35650,29650,29650,45750,45400,46100,54400,55000,53750,15400,13900,16350,15850,14100,15000,13150
28/07/2021,12150,10750,10750,12150,12300,13850,13050,31650,31650,127700,130000,125400,25200,25200,35650,35650,29650,29650,45550,45400,45650,53950,55000,52900,15400,13900,16350,15850,14100,15000,13150
29/07/2021,12150,10750,10750,12150,12350,13850,13050,31350,31350,127700,130000,125400,25200,25200,36500,36500,29850,29850,45550,44600,46500,51900,52500,51250,15400,13900,16350,15850,14100,15000,13150
30/07/2021,12150,10750,10750,12150,12350,13850,13050,31600,31600,127950,130000,125850,25300,25300,36900,36900,29850,29850,44800,44600,45000,51250,51250,51250,15400,13900,16350,15850,14100,15000,13150
2/8/2021,12150,10750,10750,12150,12350,13850,13050,29900,29900,127750,130000,125400,25800,25800,37900,37900,30400,30400,42400,42500,42350,47500,47500,47500,15400,13900,16350,15850,14100,15000,13150
3/8/2021,12150,10750,10750,12150,12350,13850,13050,29800,29800,127950,130400,125400,25700,25700,37900,37900,30400,30400,42200,42100,42350,47300,47500,47100,15400,13900,16350,15850,14100,15000,13150
4/8/2021,12150,10750,10750,12150,12350,13850,13050,29850,29850,127950,130400,125400,25650,25650,37850,37850,30400,30400,42000,42500,41500,47950,47500,48350,15400,13900,16350,15850,14100,15000,13150
5/8/2021,12150,10750,10750,12150,12350,13850,13050,29650,29650,127950,130400,125400,25500,25500,37400,37400,30400,30400,41900,42500,41250,49400,48350,50400,15400,13900,16350,15850,14100,15000,13150
6/8/2021,12150,10650,10750,12250,12250,13850,13250,30500,30500,127950,130400,125400,25700,25700,38500,38500,30400,30400,41250,41650,40850,48150,49150,47100,15400,13900,16350,15850,14100,15000,13150
9/8/2021,12150,10650,10750,12250,12250,13850,13250,31400,31400,127950,130400,125400,25700,25700,38500,38500,30000,30000,37750,38350,37100,46250,48750,43750,15400,13900,16350,15850,14100,15000,13150
10/8/2021,12150,10650,10750,12250,12250,13850,13250,32500,32500,127950,130400,125400,25700,25700,39100,39100,30400,30400,37750,38350,37100,46700,48750,44600,15400,13900,16350,15850,14100,15000,13150
12/8/2021,12150,10650,10750,12250,12250,13850,13250,32200,32200,127950,130400,125400,25650,25650,38900,38900,29600,29600,36600,37500,35650,45450,48750,42100,15400,13900,16350,15850,14050,15000,13050
13/08/2021,12150,10650,10750,12250,12250,13850,13250,32050,32050,127750,130400,125000,25550,25550,38900,38900,29600,29600,37000,37500,36500,45000,48750,41250,15400,13900,16350,15850,14000,15000,12950
16/08/2021,12150,10650,10750,12250,12250,13850,13250,32050,32050,127750,130400,125000,25350,25350,38000,38000,29600,29600,34800,35400,34150,44200,48750,39600,15400,13900,16350,15850,14000,15000,12950
18/08/2021,12150,10600,10750,12250,12250,13850,13250,29950,29950,127500,130000,125000,25400,25400,37000,37000,30250,30250,34800,35000,34600,43550,48750,38350,15400,13900,16350,15850,14000,15000,12950
19/08/2021,12150,10500,10750,12350,12250,13850,13250,30150,30150,127500,130000,125000,25300,25300,36750,36750,30250,30250,34400,35000,33750,43550,48750,38350,15400,13900,16350,15850,14000,15000,12950
20/08/2021,12150,10550,10750,12250,12150,13850,13250,30100,30100,127750,130000,125400,25100,25100,36350,36350,30250,30250,34500,34600,34400,43900,47350,40400,15400,13900,16350,15850,13950,14900,12950
23/08/2021,12150,10550,10750,12350,12250,13850,13250,30600,30600,127750,130000,125400,25400,25400,36600,36600,29400,29400,33600,32600,34600,41600,45650,37500,15500,14300,16350,15850,13850,14750,12950
24/08/2021,12150,10550,10750,12350,12250,13850,13250,30900,30900,127750,130000,125400,25400,25400,36600,36600,29400,29400,33000,32600,33350,41200,45650,36650,15500,14300,16350,15850,13850,14750,12950
25/08/2021,12150,10550,10750,12350,12250,13850,13250,31000,31000,127750,130000,125400,25400,25400,36150,36150,29400,29400,32700,32150,33150,39800,43750,35850,15500,14300,16350,15850,13850,14750,12950
26/08/2021,12150,10550,10750,12350,12250,13850,13250,31050,31050,127750,130000,125400,25300,25300,36150,36150,29400,29400,32800,32400,33150,39800,44150,35400,15500,14300,16350,15850,13850,14750,12950
27/08/2021,12150,10550,10750,12350,12250,13850,13250,31000,31000,127500,130000,125000,25300,25300,36150,36150,29400,29400,31700,32150,31250,40100,44150,36000,15500,14300,16350,15850,13850,14750,12950
30/08/2021,12150,10550,10750,12350,12250,13850,13250,31750,31750,127750,130000,125400,25150,25150,34250,34250,30250,30250,31750,32150,31250,39300,45250,33350,15500,14300,16350,15850,13850,14750,12950
31/08/2021,12150,10550,10750,12350,12250,13850,13250,32200,32200,127750,130000,125400,25200,25200,34650,34650,29850,29850,31000,31350,30650,39100,45650,32500,15500,14300,16350,15900,13850,14750,12950
1/9/2021,12150,10550,10750,12350,12250,13850,13250,32450,32450,127500,130000,125000,24900,24900,34650,34650,29850,29850,31000,31350,30650,39800,47100,32500,15550,14300,16350,15900,13850,14750,12950
2/9/2021,12150,10550,10750,12350,12250,13850,13250,32600,32600,127500,130000,125000,24700,24700,32900,32900,29850,29850,31400,32100,30650,39900,47100,32650,15550,14300,16350,15900,13850,14750,12950
